Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,1097677.33.faa,1874630.22.faa,1874630.26.faa,31963.54.faa,31963.56.faa,31964.81.faa,31964.84.faa,31965.20.faa,31965.24.faa,33014.40.faa,33014.42.faa,443906.110.faa
8298_fig-1874630.26.peg.2492.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8299_fig-1874630.26.peg.2493.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8300_fig-1874630.26.peg.2494.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8301_fig-1874630.26.peg.2495.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8302_fig-1874630.26.peg.2496.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8303_fig-1874630.26.peg.2497.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8304_fig-1874630.26.peg.2498.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8305_fig-1874630.26.peg.2499.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8306_fig-1874630.26.peg.2500.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8307_fig-1874630.26.peg.2501.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8308_fig-1874630.26.peg.2502.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8309_fig-1874630.26.peg.2503.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0
8310_fig-1874630.26.peg.2504.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1
8311_fig-1874630.26.peg.2505.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8312_fig-1874630.26.peg.2506.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8313_fig-1874630.26.peg.2507.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8314_fig-1874630.26.peg.2508.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8315_fig-1874630.26.peg.2509.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8316_fig-1874630.26.peg.2510.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
8317_fig-1874630.26.peg.2511.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8318_fig-1874630.26.peg.2512.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8319_fig-1874630.26.peg.2513.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8320_fig-1874630.26.peg.2514.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8321_fig-1874630.26.peg.2515.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8322_fig-1874630.26.peg.2516.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8323_fig-1874630.26.peg.2517.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8324_fig-1874630.26.peg.2518.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8325_fig-1874630.26.peg.2519.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8326_fig-1874630.26.peg.2520.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8327_fig-1874630.26.peg.2521.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8328_fig-1874630.26.peg.2522.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8329_fig-1874630.26.peg.2523.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8330_fig-1874630.26.peg.2524.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8331_fig-1874630.26.peg.2525.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8332_fig-1874630.26.peg.2526.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8333_fig-1874630.26.peg.2527.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8334_fig-1874630.26.peg.2528.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8335_fig-1874630.26.peg.2529.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8336_fig-1874630.26.peg.2530.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8337_fig-1874630.26.peg.2531.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8338_fig-1874630.26.peg.2532.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8339_fig-1874630.26.peg.2533.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8340_fig-1874630.26.peg.2534.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8341_fig-1874630.26.peg.2535.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8342_fig-1874630.26.peg.2536.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8343_fig-1874630.26.peg.2537.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8344_fig-1874630.26.peg.2538.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8345_fig-1874630.26.peg.2539.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
8346_fig-1874630.26.peg.2540.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8347_fig-1874630.26.peg.2541.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
8348_fig-1874630.26.peg.2542.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8349_fig-1874630.26.peg.2543.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8350_fig-1874630.26.peg.2544.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8351_fig-1874630.26.peg.2545.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8352_fig-1874630.26.peg.2546.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1
8353_fig-1874630.26.peg.2547.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
8354_fig-1874630.26.peg.2548.faa,,,,,,,,,,,,,,1,0,1,1,1,1,1,0,0,1,1,1
8355_fig-1874630.26.peg.2549.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
8356_fig-1874630.26.peg.2550.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8357_fig-1874630.26.peg.2551.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8358_fig-1874630.26.peg.2552.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8359_fig-1874630.26.peg.2553.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,0,0,1
8360_fig-1874630.26.peg.2554.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8361_fig-1874630.26.peg.2555.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8362_fig-1874630.26.peg.2556.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0
8363_fig-1874630.26.peg.2557.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
8364_fig-1874630.26.peg.2558.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,1
8365_fig-1874630.26.peg.2559.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,1,1,1
8366_fig-1874630.26.peg.2560.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,1,1,1
8367_fig-1874630.26.peg.2561.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8368_fig-1874630.26.peg.2562.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8369_fig-1874630.26.peg.2563.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8370_fig-1874630.26.peg.2564.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8371_fig-1874630.26.peg.2565.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8372_fig-1874630.26.peg.2566.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8373_fig-1874630.26.peg.2567.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8374_fig-1874630.26.peg.2568.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,1,1,1
8375_fig-1874630.26.peg.2569.faa,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,0,1,0
8376_fig-1874630.26.peg.2570.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
8377_fig-1874630.26.peg.2571.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8378_fig-1874630.26.peg.2572.faa,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,1,1,1,1
8379_fig-1874630.26.peg.2573.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8380_fig-1874630.26.peg.2574.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8381_fig-1874630.26.peg.2575.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8382_fig-1874630.26.peg.2576.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8383_fig-1874630.26.peg.2577.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8384_fig-1874630.26.peg.2578.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,1,0,0,0
8385_fig-1874630.26.peg.2579.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8386_fig-1874630.26.peg.2580.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8387_fig-1874630.26.peg.2581.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
8388_fig-1874630.26.peg.2582.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
8389_fig-1874630.26.peg.2583.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,1,1,1
8390_fig-1874630.26.peg.2584.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
8391_fig-1874630.26.peg.2585.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0
8392_fig-1874630.26.peg.2586.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
8393_fig-1874630.26.peg.2587.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8394_fig-1874630.26.peg.2588.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8396_fig-1874630.26.peg.2590.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1
8397_fig-1874630.26.peg.2591.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1
8398_fig-1874630.26.peg.2592.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1
8399_fig-1874630.26.peg.2593.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,1,1,1
8400_fig-1874630.26.peg.2594.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,1
8401_fig-1874630.26.peg.2595.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1
8402_fig-1874630.26.peg.2596.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1
8403_fig-1874630.26.peg.2597.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1
8404_fig-1874630.26.peg.2598.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1
8405_fig-1874630.26.peg.2599.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1
8407_fig-1874630.26.peg.2601.faa,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,1,1,1,1
8408_fig-1874630.26.peg.2602.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8409_fig-1874630.26.peg.2603.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8410_fig-1874630.26.peg.2604.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8411_fig-1874630.26.peg.2605.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8412_fig-1874630.26.peg.2606.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0
8413_fig-1874630.26.peg.2607.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0
8415_fig-1874630.26.peg.2609.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,0,0
8417_fig-1874630.26.peg.2611.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0
8418_fig-1874630.26.peg.2612.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,1,1,1
8420_fig-1874630.26.peg.2614.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8422_fig-1874630.26.peg.2616.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8423_fig-1874630.26.peg.2617.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8424_fig-1874630.26.peg.2618.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8425_fig-1874630.26.peg.2619.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8426_fig-1874630.26.peg.2620.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1
8427_fig-1874630.26.peg.2621.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8429_fig-1874630.26.peg.2623.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
8430_fig-1874630.26.peg.2624.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0
8431_fig-1874630.26.peg.2625.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0
8432_fig-1874630.26.peg.2626.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0
8433_fig-1874630.26.peg.2627.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8434_fig-1874630.26.peg.2628.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1
8435_fig-1874630.26.peg.2629.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1
8436_fig-1874630.26.peg.2630.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1
8437_fig-1874630.26.peg.2631.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8438_fig-1874630.26.peg.2632.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8439_fig-1874630.26.peg.2633.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8440_fig-1874630.26.peg.2634.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8441_fig-1874630.26.peg.2635.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8442_fig-1874630.26.peg.2636.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0
8443_fig-1874630.26.peg.2637.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0
8444_fig-1874630.26.peg.2638.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8445_fig-1874630.26.peg.2639.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
8446_fig-1874630.26.peg.2640.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0
8447_fig-1874630.26.peg.2641.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0
8448_fig-1874630.26.peg.2642.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8449_fig-1874630.26.peg.2643.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8450_fig-1874630.26.peg.2644.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8451_fig-1874630.26.peg.2645.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8452_fig-1874630.26.peg.2646.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8453_fig-1874630.26.peg.2647.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8454_fig-1874630.26.peg.2648.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0
8455_fig-1874630.26.peg.2649.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8456_fig-1874630.26.peg.2650.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8457_fig-1874630.26.peg.2651.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8458_fig-1874630.26.peg.2652.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8459_fig-1874630.26.peg.2653.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8460_fig-1874630.26.peg.2654.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8461_fig-1874630.26.peg.2655.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8462_fig-1874630.26.peg.2656.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8463_fig-1874630.26.peg.2657.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8464_fig-1874630.26.peg.2658.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
8465_fig-1874630.26.peg.2659.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8467_fig-1874630.26.peg.2661.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8468_fig-1874630.26.peg.2662.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8469_fig-1874630.26.peg.2663.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8470_fig-1874630.26.peg.2664.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8471_fig-1874630.26.peg.2665.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,0,0,0,0
8472_fig-1874630.26.peg.2666.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
8473_fig-1874630.26.peg.2667.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,0,1
8475_fig-1874630.26.peg.2669.faa,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,1,1,1,1
8476_fig-1874630.26.peg.2670.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8477_fig-1874630.26.peg.2671.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8478_fig-1874630.26.peg.2672.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8479_fig-1874630.26.peg.2673.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8480_fig-1874630.26.peg.2674.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8481_fig-1874630.26.peg.2675.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8482_fig-1874630.26.peg.2676.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8483_fig-1874630.26.peg.2677.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8484_fig-1874630.26.peg.2678.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8485_fig-1874630.26.peg.2679.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1
8486_fig-1874630.26.peg.2680.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8487_fig-1874630.26.peg.2681.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8488_fig-1874630.26.peg.2682.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8489_fig-1874630.26.peg.2683.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8490_fig-1874630.26.peg.2684.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,0
8491_fig-1874630.26.peg.2685.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8492_fig-1874630.26.peg.2686.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8493_fig-1874630.26.peg.2687.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8494_fig-1874630.26.peg.2688.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8495_fig-1874630.26.peg.2689.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8496_fig-1874630.26.peg.2690.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8497_fig-1874630.26.peg.2691.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8498_fig-1874630.26.peg.2692.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8499_fig-1874630.26.peg.2693.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8500_fig-1874630.26.peg.2694.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,1,1,0
8501_fig-1874630.26.peg.2695.faa,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,1,1,1
8502_fig-1874630.26.peg.2696.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,0
8503_fig-1874630.26.peg.2697.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8504_fig-1874630.26.peg.2698.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8505_fig-1874630.26.peg.2699.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8507_fig-1874630.26.peg.2701.faa,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1
8508_fig-1874630.26.peg.2702.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8509_fig-1874630.26.peg.2703.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8510_fig-1874630.26.peg.2704.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8511_fig-1874630.26.peg.2705.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,0,1
8512_fig-1874630.26.peg.2706.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8513_fig-1874630.26.peg.2707.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8514_fig-1874630.26.peg.2708.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1
8515_fig-1874630.26.peg.2709.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,0,1
8517_fig-1874630.26.peg.2711.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8518_fig-1874630.26.peg.2712.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8519_fig-1874630.26.peg.2713.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8520_fig-1874630.26.peg.2714.faa,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0
8521_fig-1874630.26.peg.2715.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8522_fig-1874630.26.peg.2716.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8523_fig-1874630.26.peg.2717.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8524_fig-1874630.26.peg.2718.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8525_fig-1874630.26.peg.2719.faa,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1
8527_fig-1874630.26.peg.2721.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
8528_fig-1874630.26.peg.2722.faa,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0
8529_fig-1874630.26.peg.2723.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8530_fig-1874630.26.peg.2724.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8531_fig-1874630.26.peg.2725.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8532_fig-1874630.26.peg.2726.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8533_fig-1874630.26.peg.2727.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8534_fig-1874630.26.peg.2728.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8535_fig-1874630.26.peg.2729.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8536_fig-1874630.26.peg.2730.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8537_fig-1874630.26.peg.2731.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8538_fig-1874630.26.peg.2732.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8539_fig-1874630.26.peg.2733.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8540_fig-1874630.26.peg.2734.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8541_fig-1874630.26.peg.2735.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8542_fig-1874630.26.peg.2736.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8543_fig-1874630.26.peg.2737.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8544_fig-1874630.26.peg.2738.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,0,0,1
8545_fig-1874630.26.peg.2739.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
8546_fig-1874630.26.peg.2740.faa,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1
