"","1097677.33.faa","1874630.22.faa","1874630.26.faa","31963.54.faa","31963.56.faa","31964.81.faa","31964.84.faa","31965.20.faa","31965.24.faa","33014.40.faa","33014.42.faa","443906.110.faa","gene","more_than_half"
"1545",1,1,1,1,1,1,1,1,1,1,1,1,"7577_fig-1874630.26.peg.1771.faa",TRUE
"1546",1,1,1,1,1,1,1,1,1,1,1,1,"7578_fig-1874630.26.peg.1772.faa",TRUE
"1547",1,1,1,1,1,1,1,1,1,1,1,1,"7579_fig-1874630.26.peg.1773.faa",TRUE
"1548",1,1,1,1,1,1,1,1,1,1,1,1,"7580_fig-1874630.26.peg.1774.faa",TRUE
"1549",1,1,1,1,1,1,1,1,1,1,1,1,"7581_fig-1874630.26.peg.1775.faa",TRUE
"1550",1,1,1,1,1,1,1,1,1,1,1,1,"7582_fig-1874630.26.peg.1776.faa",TRUE
"1551",1,1,1,1,1,1,1,1,1,1,1,1,"7583_fig-1874630.26.peg.1777.faa",TRUE
"1552",1,1,1,1,1,1,1,1,1,1,1,1,"7584_fig-1874630.26.peg.1778.faa",TRUE
"1553",1,1,1,1,1,1,1,1,1,1,1,1,"7585_fig-1874630.26.peg.1779.faa",TRUE
"1554",1,1,1,1,1,1,1,1,1,1,1,1,"7586_fig-1874630.26.peg.1780.faa",TRUE
"1555",1,1,1,1,1,1,1,1,1,1,1,1,"7587_fig-1874630.26.peg.1781.faa",TRUE
"1556",1,1,1,1,1,1,1,1,1,1,1,1,"7588_fig-1874630.26.peg.1782.faa",TRUE
"1557",1,1,1,1,1,1,1,1,1,1,1,1,"7589_fig-1874630.26.peg.1783.faa",TRUE
"1558",1,1,1,1,1,1,1,1,1,1,1,1,"7590_fig-1874630.26.peg.1784.faa",TRUE
"1559",1,1,1,1,1,1,1,1,1,1,1,1,"7591_fig-1874630.26.peg.1785.faa",TRUE
"1560",1,1,1,1,1,1,1,1,1,1,1,1,"7592_fig-1874630.26.peg.1786.faa",TRUE
"1561",1,1,1,1,1,1,1,1,1,1,1,1,"7593_fig-1874630.26.peg.1787.faa",TRUE
"1562",1,1,1,1,1,1,1,1,1,1,1,1,"7594_fig-1874630.26.peg.1788.faa",TRUE
"1563",1,1,1,1,1,1,1,1,1,1,1,1,"7595_fig-1874630.26.peg.1789.faa",TRUE
"1564",1,1,1,1,1,1,1,1,1,1,1,1,"7596_fig-1874630.26.peg.1790.faa",TRUE
"1565",1,1,1,1,1,1,1,1,1,1,1,1,"7597_fig-1874630.26.peg.1791.faa",TRUE
"1566",1,1,1,1,1,1,1,1,1,1,1,1,"7598_fig-1874630.26.peg.1792.faa",TRUE
"1567",1,1,1,1,1,1,1,1,1,1,1,1,"7599_fig-1874630.26.peg.1793.faa",TRUE
"1568",1,1,1,1,1,1,1,1,1,1,1,1,"7600_fig-1874630.26.peg.1794.faa",TRUE
"1569",1,1,1,1,1,1,1,1,1,1,1,1,"7601_fig-1874630.26.peg.1795.faa",TRUE
"1570",1,1,1,1,1,1,1,1,1,1,1,1,"7602_fig-1874630.26.peg.1796.faa",TRUE
"1571",1,1,1,1,1,1,1,1,1,1,1,1,"7603_fig-1874630.26.peg.1797.faa",TRUE
"1572",1,1,1,1,1,1,1,1,1,1,1,1,"7604_fig-1874630.26.peg.1798.faa",TRUE
"1573",1,1,1,1,1,1,1,1,1,1,1,1,"7605_fig-1874630.26.peg.1799.faa",TRUE
"1574",1,1,1,1,1,1,1,1,1,1,1,1,"7606_fig-1874630.26.peg.1800.faa",TRUE
"1575",1,1,1,1,1,1,1,1,1,1,1,1,"7607_fig-1874630.26.peg.1801.faa",TRUE
"1576",1,1,1,1,1,1,1,1,1,1,1,1,"7608_fig-1874630.26.peg.1802.faa",TRUE
"1577",1,1,1,1,1,1,1,1,1,1,1,1,"7609_fig-1874630.26.peg.1803.faa",TRUE
"1578",1,1,1,1,1,1,1,1,1,1,1,1,"7610_fig-1874630.26.peg.1804.faa",TRUE
"1579",1,1,1,1,1,1,1,1,1,1,1,1,"7611_fig-1874630.26.peg.1805.faa",TRUE
"1580",1,1,1,1,1,1,1,1,1,1,1,1,"7612_fig-1874630.26.peg.1806.faa",TRUE
"1581",1,1,1,1,1,1,1,1,1,1,1,1,"7613_fig-1874630.26.peg.1807.faa",TRUE
"1582",1,1,1,1,1,1,1,1,1,1,1,1,"7614_fig-1874630.26.peg.1808.faa",TRUE
"1583",1,1,1,1,1,1,1,1,1,1,1,1,"7615_fig-1874630.26.peg.1809.faa",TRUE
"1584",1,1,1,1,1,1,1,1,1,1,1,1,"7616_fig-1874630.26.peg.1810.faa",TRUE
"1585",1,1,1,1,1,1,1,1,1,1,1,1,"7617_fig-1874630.26.peg.1811.faa",TRUE
"1586",1,1,1,1,1,1,1,1,1,1,1,1,"7618_fig-1874630.26.peg.1812.faa",TRUE
"1587",1,1,1,1,1,1,1,1,1,1,1,1,"7619_fig-1874630.26.peg.1813.faa",TRUE
"1588",1,1,1,1,1,1,1,1,1,1,1,1,"7620_fig-1874630.26.peg.1814.faa",TRUE
"1589",1,1,1,1,1,1,1,1,1,1,1,1,"7621_fig-1874630.26.peg.1815.faa",TRUE
"1590",1,1,1,1,1,1,1,1,1,1,1,1,"7622_fig-1874630.26.peg.1816.faa",TRUE
"1591",1,1,1,1,1,1,1,1,1,0,1,1,"7623_fig-1874630.26.peg.1817.faa",TRUE
"1592",1,1,1,1,1,1,1,1,1,0,0,1,"7625_fig-1874630.26.peg.1819.faa",TRUE
"1593",1,1,1,1,1,1,1,1,1,1,1,1,"7626_fig-1874630.26.peg.1820.faa",TRUE
"1594",1,0,1,1,1,1,1,1,1,1,1,1,"7627_fig-1874630.26.peg.1821.faa",TRUE
"1595",1,1,1,1,1,0,0,1,1,1,1,1,"7628_fig-1874630.26.peg.1822.faa",TRUE
"1596",1,1,1,1,1,1,1,1,1,1,0,1,"7629_fig-1874630.26.peg.1823.faa",TRUE
"1597",1,1,1,1,1,1,1,1,1,1,1,1,"7630_fig-1874630.26.peg.1824.faa",TRUE
"1598",1,1,1,1,1,1,1,1,1,1,1,1,"7631_fig-1874630.26.peg.1825.faa",TRUE
"1599",1,1,1,1,1,1,1,1,1,1,1,1,"7632_fig-1874630.26.peg.1826.faa",TRUE
"1600",1,1,1,1,1,1,1,1,1,1,1,1,"7633_fig-1874630.26.peg.1827.faa",TRUE
"1601",1,1,1,1,1,1,1,1,1,1,1,1,"7634_fig-1874630.26.peg.1828.faa",TRUE
"1602",1,1,1,1,1,1,1,1,1,1,1,1,"7635_fig-1874630.26.peg.1829.faa",TRUE
"1603",1,1,1,1,1,1,1,1,1,1,1,1,"7636_fig-1874630.26.peg.1830.faa",TRUE
"1604",1,1,1,1,1,0,0,1,1,1,1,1,"7637_fig-1874630.26.peg.1831.faa",TRUE
"1605",1,1,1,1,1,0,0,0,0,1,1,1,"7638_fig-1874630.26.peg.1832.faa",TRUE
"1606",1,1,1,1,1,1,1,1,1,1,1,1,"7639_fig-1874630.26.peg.1833.faa",TRUE
"1607",1,1,1,1,1,1,1,1,1,1,1,1,"7640_fig-1874630.26.peg.1834.faa",TRUE
"1608",1,1,1,1,1,1,1,1,1,1,1,1,"7641_fig-1874630.26.peg.1835.faa",TRUE
"1609",1,1,1,1,1,1,1,1,1,1,1,1,"7642_fig-1874630.26.peg.1836.faa",TRUE
"1610",0,1,1,0,0,0,0,1,1,1,1,1,"7643_fig-1874630.26.peg.1837.faa",TRUE
"1611",1,1,1,1,1,1,1,1,1,1,1,1,"7644_fig-1874630.26.peg.1838.faa",TRUE
"1612",0,1,1,0,0,1,1,1,1,1,1,1,"7645_fig-1874630.26.peg.1839.faa",TRUE
"1613",1,1,1,1,0,1,1,1,1,1,1,1,"7646_fig-1874630.26.peg.1840.faa",TRUE
"1614",1,1,1,1,1,1,1,1,1,1,1,1,"7647_fig-1874630.26.peg.1841.faa",TRUE
"1615",1,1,1,1,1,1,1,1,1,1,1,1,"7648_fig-1874630.26.peg.1842.faa",TRUE
"1616",1,1,1,1,1,1,1,1,1,1,1,1,"7649_fig-1874630.26.peg.1843.faa",TRUE
"1617",1,1,1,1,1,1,1,1,1,1,1,1,"7650_fig-1874630.26.peg.1844.faa",TRUE
"1618",0,1,1,0,0,1,1,1,1,1,1,1,"7651_fig-1874630.26.peg.1845.faa",TRUE
"1619",1,0,1,1,1,1,1,1,1,1,1,0,"7652_fig-1874630.26.peg.1846.faa",TRUE
"1620",1,1,1,1,1,1,1,1,1,1,1,1,"7655_fig-1874630.26.peg.1849.faa",TRUE
"1621",1,1,1,1,1,1,1,1,1,1,1,1,"7657_fig-1874630.26.peg.1851.faa",TRUE
"1622",1,1,1,1,1,1,1,1,1,1,1,1,"7660_fig-1874630.26.peg.1854.faa",TRUE
"1623",1,1,1,1,1,1,1,1,1,1,1,1,"7661_fig-1874630.26.peg.1855.faa",TRUE
"1624",1,1,1,1,1,1,1,1,1,1,1,1,"7662_fig-1874630.26.peg.1856.faa",TRUE
"1625",1,1,1,1,1,1,1,1,1,1,1,1,"7663_fig-1874630.26.peg.1857.faa",TRUE
"1626",1,1,1,1,1,1,1,1,1,1,1,1,"7664_fig-1874630.26.peg.1858.faa",TRUE
"1627",1,1,1,1,1,1,1,1,1,1,1,1,"7665_fig-1874630.26.peg.1859.faa",TRUE
"1628",1,1,1,1,1,1,1,1,1,1,1,1,"7668_fig-1874630.26.peg.1862.faa",TRUE
"1629",1,1,1,1,1,1,1,1,1,1,1,1,"7669_fig-1874630.26.peg.1863.faa",TRUE
"1630",1,1,1,1,1,1,1,1,1,1,1,1,"7670_fig-1874630.26.peg.1864.faa",TRUE
"1631",1,1,1,1,1,1,1,1,1,1,1,1,"7671_fig-1874630.26.peg.1865.faa",TRUE
"1632",1,1,1,1,1,1,1,1,1,1,1,1,"7672_fig-1874630.26.peg.1866.faa",TRUE
"1633",1,1,1,1,1,1,1,1,1,1,1,1,"7673_fig-1874630.26.peg.1867.faa",TRUE
"1634",1,1,1,1,1,1,1,1,1,1,0,1,"7676_fig-1874630.26.peg.1870.faa",TRUE
"1635",1,1,1,1,1,0,0,1,1,1,1,1,"7677_fig-1874630.26.peg.1871.faa",TRUE
"1636",1,1,1,1,1,1,1,1,1,1,1,1,"7679_fig-1874630.26.peg.1873.faa",TRUE
"1637",1,1,1,1,1,0,0,1,1,0,0,1,"7681_fig-1874630.26.peg.1875.faa",TRUE
"1638",1,1,1,1,1,0,0,1,1,1,1,1,"7682_fig-1874630.26.peg.1876.faa",TRUE
"1639",1,1,1,1,1,1,1,1,1,1,1,1,"7683_fig-1874630.26.peg.1877.faa",TRUE
"1640",1,1,1,1,1,1,1,1,1,1,1,1,"7684_fig-1874630.26.peg.1878.faa",TRUE
"1641",1,1,1,1,1,1,1,1,1,1,1,1,"7687_fig-1874630.26.peg.1881.faa",TRUE
"1642",1,1,1,1,1,1,1,1,1,1,1,1,"7688_fig-1874630.26.peg.1882.faa",TRUE
"1643",1,1,1,1,1,1,1,1,1,1,1,1,"7689_fig-1874630.26.peg.1883.faa",TRUE
"1644",1,1,1,1,1,0,0,1,1,1,1,1,"7692_fig-1874630.26.peg.1886.faa",TRUE
"1645",1,1,1,1,1,1,1,1,1,1,1,1,"7693_fig-1874630.26.peg.1887.faa",TRUE
"1646",1,1,1,1,1,1,1,1,1,1,1,1,"7694_fig-1874630.26.peg.1888.faa",TRUE
"1647",1,1,1,1,1,1,1,1,1,1,1,1,"7695_fig-1874630.26.peg.1889.faa",TRUE
"1648",1,1,1,1,1,1,1,1,1,1,1,1,"7696_fig-1874630.26.peg.1890.faa",TRUE
"1649",1,1,1,1,1,1,1,1,1,1,1,1,"7697_fig-1874630.26.peg.1891.faa",TRUE
"1650",1,1,1,1,1,1,1,1,1,1,1,1,"7698_fig-1874630.26.peg.1892.faa",TRUE
"1651",1,1,1,1,1,1,1,1,1,1,1,1,"7699_fig-1874630.26.peg.1893.faa",TRUE
"1652",1,1,1,1,1,1,1,1,1,1,1,1,"7700_fig-1874630.26.peg.1894.faa",TRUE
"1653",1,1,1,1,1,1,1,1,1,1,1,1,"7701_fig-1874630.26.peg.1895.faa",TRUE
"1654",1,1,1,1,1,1,1,1,1,1,1,1,"7702_fig-1874630.26.peg.1896.faa",TRUE
"1655",1,1,1,1,1,1,1,1,1,1,1,1,"7703_fig-1874630.26.peg.1897.faa",TRUE
"1656",1,1,1,1,1,1,1,1,1,1,1,1,"7704_fig-1874630.26.peg.1898.faa",TRUE
"1657",1,1,1,1,1,1,1,1,1,1,1,1,"7705_fig-1874630.26.peg.1899.faa",TRUE
"1658",1,1,1,1,1,1,1,1,1,1,1,1,"7706_fig-1874630.26.peg.1900.faa",TRUE
"1659",1,1,1,1,1,1,1,1,1,1,1,1,"7708_fig-1874630.26.peg.1902.faa",TRUE
"1660",1,1,1,1,1,1,1,0,0,1,1,1,"7709_fig-1874630.26.peg.1903.faa",TRUE
"1661",1,1,1,1,1,1,1,1,1,1,1,1,"7710_fig-1874630.26.peg.1904.faa",TRUE
"1662",1,1,1,1,1,1,1,1,1,1,1,1,"7711_fig-1874630.26.peg.1905.faa",TRUE
"1663",1,1,1,1,1,1,1,1,1,1,1,1,"7712_fig-1874630.26.peg.1906.faa",TRUE
"1664",1,1,1,1,1,1,1,1,1,1,1,1,"7713_fig-1874630.26.peg.1907.faa",TRUE
"1665",1,1,1,1,1,1,1,1,1,1,1,1,"7714_fig-1874630.26.peg.1908.faa",TRUE
"1666",1,1,1,1,1,1,1,1,1,1,1,1,"7715_fig-1874630.26.peg.1909.faa",TRUE
"1667",1,1,1,1,1,1,1,1,1,1,1,1,"7716_fig-1874630.26.peg.1910.faa",TRUE
"1668",1,1,1,1,1,1,1,1,1,1,1,1,"7717_fig-1874630.26.peg.1911.faa",TRUE
"1669",1,1,1,1,1,1,1,1,1,1,1,1,"7718_fig-1874630.26.peg.1912.faa",TRUE
"1670",1,1,1,1,1,1,1,1,1,1,1,1,"7719_fig-1874630.26.peg.1913.faa",TRUE
"1671",1,1,1,1,1,1,1,1,1,1,1,1,"7720_fig-1874630.26.peg.1914.faa",TRUE
"1672",1,1,1,1,1,1,1,1,1,1,1,1,"7721_fig-1874630.26.peg.1915.faa",TRUE
"1673",1,1,1,1,1,1,1,1,1,1,1,1,"7722_fig-1874630.26.peg.1916.faa",TRUE
"1674",1,1,1,1,1,1,1,1,1,1,1,1,"7723_fig-1874630.26.peg.1917.faa",TRUE
"1675",1,1,1,1,1,1,1,1,1,1,1,1,"7724_fig-1874630.26.peg.1918.faa",TRUE
"1676",1,1,1,1,1,1,1,1,1,1,1,1,"7725_fig-1874630.26.peg.1919.faa",TRUE
"1677",1,1,1,1,1,1,1,1,1,1,1,1,"7726_fig-1874630.26.peg.1920.faa",TRUE
"1678",1,1,1,1,1,1,1,1,1,1,1,1,"7727_fig-1874630.26.peg.1921.faa",TRUE
"1679",1,1,1,1,1,1,1,1,1,1,1,1,"7728_fig-1874630.26.peg.1922.faa",TRUE
"1680",1,1,1,1,1,1,1,1,1,1,1,1,"7729_fig-1874630.26.peg.1923.faa",TRUE
"1681",1,1,1,1,1,1,1,1,1,1,1,1,"7730_fig-1874630.26.peg.1924.faa",TRUE
"1682",1,1,1,1,1,1,1,1,1,1,1,1,"7731_fig-1874630.26.peg.1925.faa",TRUE
"1683",1,1,1,1,1,1,1,1,1,1,1,1,"7732_fig-1874630.26.peg.1926.faa",TRUE
"1684",1,1,1,1,1,1,1,1,1,1,1,1,"7733_fig-1874630.26.peg.1927.faa",TRUE
"1685",1,1,1,1,1,1,1,1,1,1,1,1,"7734_fig-1874630.26.peg.1928.faa",TRUE
"1686",1,1,1,1,1,1,1,1,1,1,1,1,"7735_fig-1874630.26.peg.1929.faa",TRUE
"1687",1,1,1,1,1,1,1,1,1,1,1,1,"7736_fig-1874630.26.peg.1930.faa",TRUE
"1688",1,1,1,1,1,1,1,1,1,1,1,1,"7737_fig-1874630.26.peg.1931.faa",TRUE
"1689",1,1,1,1,1,1,1,1,1,1,1,1,"7738_fig-1874630.26.peg.1932.faa",TRUE
"1690",1,1,1,1,1,1,1,1,1,1,1,1,"7739_fig-1874630.26.peg.1933.faa",TRUE
"1691",1,1,1,1,1,1,1,1,1,1,1,1,"7740_fig-1874630.26.peg.1934.faa",TRUE
"1692",1,1,1,1,1,1,1,1,1,1,1,1,"7741_fig-1874630.26.peg.1935.faa",TRUE
"1693",1,1,1,1,1,1,1,1,1,1,1,1,"7742_fig-1874630.26.peg.1936.faa",TRUE
"1694",1,1,1,1,1,1,1,1,1,1,1,1,"7743_fig-1874630.26.peg.1937.faa",TRUE
"1695",1,1,1,1,1,1,1,1,1,1,1,1,"7744_fig-1874630.26.peg.1938.faa",TRUE
"1696",1,1,1,1,1,1,1,1,1,1,1,1,"7745_fig-1874630.26.peg.1939.faa",TRUE
"1697",1,1,1,1,1,1,1,1,1,1,1,1,"7746_fig-1874630.26.peg.1940.faa",TRUE
"1698",1,1,1,1,1,1,1,1,1,1,1,1,"7747_fig-1874630.26.peg.1941.faa",TRUE
"1699",1,1,1,1,1,1,1,1,1,1,1,1,"7748_fig-1874630.26.peg.1942.faa",TRUE
"1700",1,1,1,1,1,1,1,1,1,1,1,1,"7749_fig-1874630.26.peg.1943.faa",TRUE
"1701",1,1,1,1,1,1,1,1,1,1,1,1,"7750_fig-1874630.26.peg.1944.faa",TRUE
"1702",1,1,1,1,1,1,1,1,1,1,1,1,"7751_fig-1874630.26.peg.1945.faa",TRUE
"1703",1,1,1,1,1,1,1,1,1,1,1,1,"7752_fig-1874630.26.peg.1946.faa",TRUE
"1704",1,1,1,1,1,0,0,1,1,1,1,1,"7753_fig-1874630.26.peg.1947.faa",TRUE
"1705",1,1,1,1,1,1,1,1,1,1,1,1,"7754_fig-1874630.26.peg.1948.faa",TRUE
"1706",1,1,1,1,1,1,1,1,1,1,1,1,"7755_fig-1874630.26.peg.1949.faa",TRUE
"1707",1,1,1,1,1,1,1,1,1,1,1,1,"7756_fig-1874630.26.peg.1950.faa",TRUE
"1708",1,1,1,1,1,1,1,1,1,1,1,1,"7757_fig-1874630.26.peg.1951.faa",TRUE
"1709",1,1,1,1,1,1,1,1,1,1,1,1,"7758_fig-1874630.26.peg.1952.faa",TRUE
"1710",1,1,1,1,1,1,1,1,1,1,1,1,"7759_fig-1874630.26.peg.1953.faa",TRUE
"1711",1,1,1,1,1,1,1,1,1,1,1,1,"7760_fig-1874630.26.peg.1954.faa",TRUE
"1712",1,1,1,1,1,1,1,1,1,1,1,1,"7761_fig-1874630.26.peg.1955.faa",TRUE
"1713",1,1,1,1,1,1,1,1,1,1,1,1,"7762_fig-1874630.26.peg.1956.faa",TRUE
"1714",1,1,1,1,1,1,1,1,1,1,1,1,"7764_fig-1874630.26.peg.1958.faa",TRUE
"1715",1,1,1,1,1,1,1,1,1,1,1,1,"7765_fig-1874630.26.peg.1959.faa",TRUE
"1716",1,1,1,1,1,1,1,1,1,1,1,1,"7767_fig-1874630.26.peg.1961.faa",TRUE
"1717",1,1,1,1,1,1,1,1,1,1,1,1,"7769_fig-1874630.26.peg.1963.faa",TRUE
"1718",1,1,1,1,1,1,1,1,1,1,1,1,"7770_fig-1874630.26.peg.1964.faa",TRUE
"1719",1,1,1,1,1,1,1,1,1,1,1,1,"7771_fig-1874630.26.peg.1965.faa",TRUE
"1720",1,1,1,1,1,1,1,1,1,1,1,1,"7772_fig-1874630.26.peg.1966.faa",TRUE
"1721",1,1,1,1,1,1,1,1,1,1,1,1,"7773_fig-1874630.26.peg.1967.faa",TRUE
"1722",1,1,1,1,1,1,1,1,1,1,1,1,"7774_fig-1874630.26.peg.1968.faa",TRUE
"1723",1,1,1,1,1,0,0,0,0,1,1,0,"7775_fig-1874630.26.peg.1969.faa",TRUE
"1724",1,1,1,1,1,1,1,1,1,1,1,1,"7776_fig-1874630.26.peg.1970.faa",TRUE
"1725",1,1,1,1,1,1,1,1,1,1,1,1,"7777_fig-1874630.26.peg.1971.faa",TRUE
"1726",1,1,1,1,1,1,1,1,1,1,1,1,"7778_fig-1874630.26.peg.1972.faa",TRUE
"1727",1,1,1,1,1,1,1,1,1,1,1,1,"7779_fig-1874630.26.peg.1973.faa",TRUE
"1728",1,1,1,1,1,1,1,1,1,1,1,1,"7780_fig-1874630.26.peg.1974.faa",TRUE
"1729",1,1,1,1,1,1,1,1,1,1,1,1,"7781_fig-1874630.26.peg.1975.faa",TRUE
"1730",1,1,1,1,1,1,1,1,1,1,1,1,"7782_fig-1874630.26.peg.1976.faa",TRUE
"1731",1,1,1,1,1,1,1,1,1,1,1,1,"7783_fig-1874630.26.peg.1977.faa",TRUE
"1732",1,1,1,1,1,1,1,1,1,1,1,1,"7784_fig-1874630.26.peg.1978.faa",TRUE
"1733",1,1,1,1,1,1,1,1,1,1,1,1,"7785_fig-1874630.26.peg.1979.faa",TRUE
"1734",1,1,1,1,1,1,1,1,1,0,0,1,"7786_fig-1874630.26.peg.1980.faa",TRUE
"1735",1,1,1,1,1,1,1,1,1,0,0,1,"7787_fig-1874630.26.peg.1981.faa",TRUE
"1736",1,1,1,1,1,1,1,1,1,0,0,1,"7788_fig-1874630.26.peg.1982.faa",TRUE
"1737",1,1,1,1,1,1,1,1,1,1,1,1,"7789_fig-1874630.26.peg.1983.faa",TRUE
"1738",1,1,1,1,1,1,1,1,1,1,1,1,"7790_fig-1874630.26.peg.1984.faa",TRUE
"1739",1,1,1,1,1,1,1,1,1,1,1,1,"7791_fig-1874630.26.peg.1985.faa",TRUE
"1740",1,1,1,1,1,1,1,1,1,1,1,1,"7792_fig-1874630.26.peg.1986.faa",TRUE
"1741",1,1,1,1,1,1,1,1,1,1,1,1,"7793_fig-1874630.26.peg.1987.faa",TRUE
"1742",1,1,1,1,1,1,1,1,1,1,1,0,"7794_fig-1874630.26.peg.1988.faa",TRUE
"1743",1,1,1,1,1,1,1,1,1,1,1,0,"7795_fig-1874630.26.peg.1989.faa",TRUE
"1744",1,1,1,1,1,1,1,1,1,1,1,1,"7796_fig-1874630.26.peg.1990.faa",TRUE
"1745",1,1,1,1,1,1,1,1,1,1,1,1,"7797_fig-1874630.26.peg.1991.faa",TRUE
"1746",1,1,1,1,1,1,1,1,1,0,0,1,"7799_fig-1874630.26.peg.1993.faa",TRUE
"1747",1,1,1,1,1,1,1,1,1,1,1,1,"7800_fig-1874630.26.peg.1994.faa",TRUE
"1748",1,1,1,1,1,1,1,1,1,1,1,1,"7801_fig-1874630.26.peg.1995.faa",TRUE
"1749",1,1,1,1,1,1,1,1,1,1,1,1,"7802_fig-1874630.26.peg.1996.faa",TRUE
"1750",1,1,1,1,1,1,1,1,1,1,1,1,"7803_fig-1874630.26.peg.1997.faa",TRUE
"1751",1,1,1,1,1,1,1,1,1,1,1,1,"7804_fig-1874630.26.peg.1998.faa",TRUE
"1752",1,1,1,1,1,1,1,1,1,1,1,1,"7805_fig-1874630.26.peg.1999.faa",TRUE
"1753",1,1,1,1,1,1,1,1,1,0,0,1,"7806_fig-1874630.26.peg.2000.faa",TRUE
"1754",1,1,1,1,1,1,1,1,1,1,1,1,"7807_fig-1874630.26.peg.2001.faa",TRUE
"1755",0,1,1,0,0,1,1,1,1,1,1,1,"7808_fig-1874630.26.peg.2002.faa",TRUE
"1756",1,1,1,1,1,1,1,1,1,1,1,0,"7809_fig-1874630.26.peg.2003.faa",TRUE
"1757",1,1,1,1,1,1,1,1,1,1,1,1,"7810_fig-1874630.26.peg.2004.faa",TRUE
"1758",0,1,1,1,1,1,1,1,1,0,1,0,"7811_fig-1874630.26.peg.2005.faa",TRUE
"1759",1,1,1,1,1,1,1,1,1,1,1,1,"7813_fig-1874630.26.peg.2007.faa",TRUE
"1760",1,1,1,1,1,1,1,1,1,1,1,1,"7814_fig-1874630.26.peg.2008.faa",TRUE
"1761",1,1,1,1,1,1,1,1,1,1,1,1,"7815_fig-1874630.26.peg.2009.faa",TRUE
"1762",1,1,1,1,1,1,1,1,1,1,1,1,"7816_fig-1874630.26.peg.2010.faa",TRUE
"1763",1,1,1,1,1,1,1,1,1,1,1,1,"7817_fig-1874630.26.peg.2011.faa",TRUE
"1764",1,1,1,1,1,1,1,1,1,1,1,1,"7818_fig-1874630.26.peg.2012.faa",TRUE
"1765",1,1,1,1,1,1,1,1,1,1,1,1,"7819_fig-1874630.26.peg.2013.faa",TRUE
"1766",1,1,1,1,1,1,1,1,1,1,1,1,"7820_fig-1874630.26.peg.2014.faa",TRUE
"1767",1,1,1,1,1,1,1,1,1,1,1,1,"7821_fig-1874630.26.peg.2015.faa",TRUE
"1768",1,1,1,1,1,1,1,1,1,1,1,1,"7822_fig-1874630.26.peg.2016.faa",TRUE
"1769",1,1,1,1,1,1,1,1,1,1,1,1,"7823_fig-1874630.26.peg.2017.faa",TRUE
"1770",1,1,1,1,1,1,1,1,1,0,0,1,"7824_fig-1874630.26.peg.2018.faa",TRUE
"1771",1,1,1,1,1,1,1,1,1,1,1,1,"7828_fig-1874630.26.peg.2022.faa",TRUE
"1772",1,1,1,0,1,1,1,1,1,1,1,0,"7829_fig-1874630.26.peg.2023.faa",TRUE
"1773",1,1,1,1,1,1,1,1,1,1,1,1,"7830_fig-1874630.26.peg.2024.faa",TRUE
"1774",1,1,1,1,1,1,1,1,1,1,1,1,"7832_fig-1874630.26.peg.2026.faa",TRUE
"1775",1,1,1,1,1,0,0,1,1,1,1,1,"7833_fig-1874630.26.peg.2027.faa",TRUE
"1776",1,1,1,1,1,1,1,1,1,1,1,1,"7834_fig-1874630.26.peg.2028.faa",TRUE
"1777",1,1,1,1,1,1,1,1,1,1,1,1,"7835_fig-1874630.26.peg.2029.faa",TRUE
"1778",1,1,1,1,1,1,1,1,1,1,1,1,"7836_fig-1874630.26.peg.2030.faa",TRUE
"1779",1,1,1,1,1,1,1,1,1,1,1,1,"7837_fig-1874630.26.peg.2031.faa",TRUE
"1780",1,1,1,1,1,1,1,1,1,1,1,1,"7838_fig-1874630.26.peg.2032.faa",TRUE
"1781",1,1,1,1,1,1,1,1,1,1,1,1,"7839_fig-1874630.26.peg.2033.faa",TRUE
"1782",1,1,1,1,1,1,1,1,1,1,1,1,"7842_fig-1874630.26.peg.2036.faa",TRUE
"1783",1,1,1,1,1,1,1,1,1,1,1,1,"7843_fig-1874630.26.peg.2037.faa",TRUE
"1784",1,1,1,1,1,1,1,1,1,1,1,1,"7844_fig-1874630.26.peg.2038.faa",TRUE
"1785",1,1,1,1,1,1,1,1,1,1,1,1,"7845_fig-1874630.26.peg.2039.faa",TRUE
"1786",1,1,1,1,1,1,1,1,1,1,1,1,"7846_fig-1874630.26.peg.2040.faa",TRUE
"1787",1,1,1,1,1,1,1,1,1,1,1,1,"7849_fig-1874630.26.peg.2043.faa",TRUE
"1788",1,1,1,1,1,1,1,1,1,1,1,1,"7850_fig-1874630.26.peg.2044.faa",TRUE
"1789",1,1,1,1,1,1,1,1,1,1,1,1,"7851_fig-1874630.26.peg.2045.faa",TRUE
"1790",1,1,1,1,1,1,1,1,1,1,1,1,"7852_fig-1874630.26.peg.2046.faa",TRUE
"1791",1,1,1,1,1,1,1,1,1,1,1,1,"7854_fig-1874630.26.peg.2048.faa",TRUE
"1792",1,1,1,1,1,1,1,1,1,1,1,1,"7855_fig-1874630.26.peg.2049.faa",TRUE
"1793",1,1,1,1,1,1,1,1,1,1,1,1,"7856_fig-1874630.26.peg.2050.faa",TRUE
"1794",1,1,1,1,1,1,1,1,1,1,1,0,"7858_fig-1874630.26.peg.2052.faa",TRUE
"1795",1,1,1,1,1,1,1,1,1,1,1,1,"7860_fig-1874630.26.peg.2054.faa",TRUE
"1796",1,1,1,1,1,1,1,1,1,1,1,1,"7861_fig-1874630.26.peg.2055.faa",TRUE
